customerID,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,support_calls,num_products,autopay,senior_citizen,gender,partner,dependents,paperless_billing,churn,tenure_bucket,high_monthly_flag,support_per_month,churn_label,tenure,monthly_charges,contract,payment_method,internet_service,support_calls,num_products,autopay,senior_citizen,gender,partner,dependents,paperless_billing,tenure_bucket,high_monthly_flag,support_per_month,actual_churn,pred_proba_rf,pred_proba_lr,pred_rf,pred_lr,revenue_loss_estimate
CUST100361,12,115.97,1339.83,Month-to-month,Bank transfer,Fiber optic,2,1,1,0,Male,1,0,0,1,07-Dec,1,0.166666667,Yes,3.0,5.0,One year,Bank transfer,Fiber optic,2.0,1.0,0.0,1.0,Female,1.0,0.0,1.0,0-3,0.0,0.6666666666666666,0.0,0.19,0.0521530140760956,0.0,0.0,2.85
CUST100362,7,85.0,637.84,Two year,Credit card,DSL,1,1,1,0,Female,1,0,1,1,07-Dec,0,0.142857143,Yes,11.0,29.24,One year,Bank transfer,DSL,2.0,2.0,0.0,0.0,Male,1.0,0.0,1.0,7-12,0.0,0.1818181818181818,0.0,0.07,0.0559246944788097,0.0,0.0,6.1404000000000005
CUST100363,9,28.02,272.08,Two year,Electronic check,Fiber optic,1,2,1,0,Female,1,0,0,0,07-Dec,0,0.111111111,No,3.0,107.58,Month-to-month,Electronic check,Fiber optic,2.0,1.0,1.0,0.0,Female,1.0,0.0,0.0,0-3,1.0,0.6666666666666666,1.0,0.81,0.5082449572084219,1.0,1.0,261.4194
CUST100364,34,81.03,2774.75,Month-to-month,Bank transfer,No,3,2,1,0,Male,1,0,0,0,25-60,0,0.088235294,No,4.0,57.09,Month-to-month,Mailed check,No,1.0,1.0,0.0,1.0,Male,1.0,1.0,0.0,4-6,0.0,0.25,0.0,0.17,0.1743970773462176,0.0,0.0,29.115900000000003
CUST100365,5,7.0,13.71,One year,Bank transfer,DSL,1,1,0,0,Female,0,0,0,0,04-Jun,0,0.2,No,5.0,74.31,Month-to-month,Credit card,DSL,0.0,1.0,0.0,1.0,Male,0.0,0.0,0.0,4-6,0.0,0.0,0.0,0.21,0.2857995800661408,0.0,0.0,46.8153
CUST100366,38,88.77,3395.78,One year,Mailed check,Fiber optic,2,1,1,0,Female,0,1,1,1,25-60,0,0.052631579,Yes,56.0,69.49,Month-to-month,Credit card,Fiber optic,2.0,1.0,1.0,0.0,Female,0.0,0.0,1.0,25-60,0.0,0.0357142857142857,0.0,0.21,0.1275636564882749,0.0,0.0,43.77869999999999
CUST100367,28,96.56,2690.59,Two year,Electronic check,Fiber optic,0,1,0,1,Male,1,0,1,1,25-60,1,0.0,Yes,2.0,106.36,Month-to-month,Electronic check,DSL,0.0,2.0,0.0,0.0,Male,1.0,0.0,0.0,0-3,1.0,0.0,0.0,0.49,0.5480103623377968,0.0,1.0,156.3492
CUST100368,2,52.23,132.26,Month-to-month,Electronic check,DSL,1,1,1,1,Male,0,0,0,0,0-3,0,0.5,No,4.0,45.81,Month-to-month,Mailed check,DSL,0.0,1.0,1.0,1.0,Female,0.0,0.0,1.0,4-6,0.0,0.0,0.0,0.27,0.1217167477391705,0.0,0.0,37.106100000000005
CUST100369,0,73.71,-95.25,Month-to-month,Credit card,No,0,1,0,0,Male,0,0,0,0,0-3,0,0.0,No,0.0,43.11,Two year,Mailed check,No,1.0,1.0,1.0,0.0,Male,0.0,1.0,1.0,0-3,0.0,1.0,0.0,0.02,0.0685817630124856,0.0,0.0,2.5866
CUST100370,1,128.62,106.93,Month-to-month,Credit card,Fiber optic,1,1,1,0,Female,0,0,1,0,0-3,1,1.0,No,0.0,16.21,Month-to-month,Mailed check,Fiber optic,1.0,1.0,0.0,0.0,Male,0.0,0.0,0.0,0-3,0.0,1.0,0.0,0.19,0.0810971903710447,0.0,0.0,9.2397
CUST100371,0,54.83,86.11,Month-to-month,Credit card,DSL,1,1,0,0,Male,0,0,1,0,0-3,0,1.0,No,0.0,57.71,Two year,Electronic check,No,0.0,2.0,1.0,1.0,Male,1.0,0.0,1.0,0-3,0.0,0.0,0.0,0.12,0.0862824127693784,0.0,0.0,20.7756
CUST100372,1,38.23,-0.12,Two year,Bank transfer,No,1,1,0,0,Female,0,1,1,0,0-3,0,1.0,No,7.0,81.59,Two year,Mailed check,DSL,2.0,3.0,0.0,0.0,Female,0.0,1.0,0.0,7-12,0.0,0.2857142857142857,0.0,0.32,0.2764539691328983,0.0,0.0,78.3264
CUST100373,13,114.45,1457.66,Month-to-month,Electronic check,Fiber optic,3,2,0,0,Male,1,1,0,0,13-24,1,0.230769231,No,4.0,35.4,One year,Electronic check,No,2.0,2.0,1.0,0.0,Male,1.0,0.0,0.0,4-6,0.0,0.5,0.0,0.13,0.0249429893212383,0.0,0.0,13.806
CUST100374,0,128.88,-22.4,Month-to-month,Mailed check,No,3,2,1,0,Female,0,0,1,1,0-3,1,3.0,Yes,1.0,102.92,Month-to-month,Mailed check,No,1.0,1.0,0.0,0.0,Female,1.0,0.0,1.0,0-3,1.0,1.0,1.0,0.66,0.6725862869538636,1.0,1.0,203.7816
CUST100375,4,70.11,219.7,One year,Bank transfer,Fiber optic,2,1,0,0,Female,0,0,1,0,04-Jun,0,0.5,No,9.0,62.35,One year,Mailed check,No,2.0,2.0,0.0,0.0,Male,0.0,1.0,1.0,7-12,0.0,0.2222222222222222,0.0,0.17,0.1339258352787772,0.0,0.0,31.798500000000004
CUST100376,22,100.34,2097.07,One year,Bank transfer,Fiber optic,2,1,0,0,Male,0,0,1,0,13-24,1,0.090909091,No,3.0,53.18,One year,Credit card,Fiber optic,5.0,2.0,0.0,0.0,Male,1.0,0.0,1.0,0-3,0.0,1.6666666666666667,1.0,0.22,0.2357672452888492,0.0,0.0,35.0988
CUST100377,0,110.24,-11.53,Month-to-month,Mailed check,No,1,1,0,0,Female,1,1,0,1,0-3,1,1.0,Yes,0.0,24.43,One year,Credit card,No,2.0,1.0,1.0,0.0,Female,1.0,1.0,1.0,0-3,0.0,2.0,0.0,0.03,0.0490197275117762,0.0,0.0,2.1987
CUST100378,20,47.73,961.39,Month-to-month,Mailed check,DSL,2,2,0,0,Female,1,0,1,0,13-24,0,0.1,No,33.0,75.86,Month-to-month,Electronic check,Fiber optic,2.0,1.0,0.0,0.0,Male,0.0,0.0,1.0,25-60,0.0,0.0606060606060606,0.0,0.14,0.2794580306139216,0.0,0.0,31.8612
CUST100379,3,55.44,163.69,Two year,Credit card,Fiber optic,1,1,0,0,Male,0,0,0,0,0-3,0,0.333333333,No,9.0,39.58,Month-to-month,Electronic check,DSL,1.0,1.0,0.0,0.0,Male,0.0,1.0,1.0,7-12,0.0,0.1111111111111111,1.0,0.18,0.1504237635343948,0.0,0.0,21.3732
CUST100380,1,106.93,99.69,Month-to-month,Mailed check,Fiber optic,2,1,1,0,Female,0,1,1,0,0-3,1,2.0,No,13.0,9.23,Month-to-month,Mailed check,Fiber optic,2.0,1.0,1.0,0.0,Male,1.0,1.0,1.0,13-24,0.0,0.1538461538461538,0.0,0.09,0.0360867341267615,0.0,0.0,2.4921
CUST100381,14,120.55,1689.85,One year,Mailed check,DSL,3,2,0,0,Female,1,0,0,1,13-24,1,0.214285714,Yes,6.0,38.35,Month-to-month,Mailed check,No,2.0,1.0,1.0,0.0,Male,1.0,0.0,1.0,4-6,0.0,0.3333333333333333,0.0,0.06,0.0829624666265659,0.0,0.0,6.9030000000000005
CUST100382,11,86.89,1006.93,One year,Mailed check,Fiber optic,2,2,1,0,Female,0,0,1,0,07-Dec,0,0.181818182,No,35.0,58.8,One year,Bank transfer,No,0.0,1.0,0.0,0.0,Male,0.0,0.0,0.0,25-60,0.0,0.0,0.0,0.15,0.0430776735213258,0.0,0.0,26.459999999999997
CUST100383,25,43.61,1080.73,Month-to-month,Mailed check,DSL,1,1,0,0,Female,1,0,0,0,25-60,0,0.04,No,27.0,108.17,Two year,Bank transfer,DSL,3.0,1.0,1.0,1.0,Female,1.0,0.0,1.0,25-60,1.0,0.1111111111111111,0.0,0.49,0.3570595550497578,0.0,0.0,159.00990000000002
CUST100384,15,129.61,1915.45,Two year,Credit card,Fiber optic,1,1,1,0,Female,1,0,1,0,13-24,1,0.066666667,No,38.0,61.17,Month-to-month,Electronic check,DSL,1.0,1.0,1.0,0.0,Male,1.0,0.0,0.0,25-60,0.0,0.0263157894736842,0.0,0.06,0.0609931692267592,0.0,0.0,11.0106
CUST100385,19,54.07,1013.27,One year,Bank transfer,Fiber optic,0,3,1,0,Female,0,1,1,0,13-24,0,0.0,No,2.0,77.02,One year,Electronic check,DSL,1.0,1.0,1.0,0.0,Male,0.0,0.0,0.0,0-3,0.0,0.5,0.0,0.09,0.1033687812446006,0.0,0.0,20.7954
CUST100386,3,59.95,208.82,Month-to-month,Electronic check,No,0,3,0,0,Male,1,0,1,0,0-3,0,0.0,No,1.0,64.93,One year,Credit card,Fiber optic,1.0,2.0,0.0,1.0,Female,0.0,1.0,0.0,0-3,0.0,1.0,0.0,0.31,0.2022194681089967,0.0,0.0,60.38490000000001
CUST100387,2,80.27,231.14,One year,Electronic check,DSL,1,1,0,1,Male,0,0,1,0,0-3,0,0.5,No,16.0,37.89,One year,Bank transfer,DSL,2.0,2.0,1.0,0.0,Female,1.0,0.0,0.0,13-24,0.0,0.125,0.0,0.04,0.0306206197843166,0.0,0.0,4.5468
CUST100388,16,116.62,1834.51,One year,Bank transfer,Fiber optic,1,2,0,0,Male,0,0,0,0,13-24,1,0.0625,No,51.0,53.83,One year,Bank transfer,Fiber optic,1.0,1.0,0.0,0.0,Female,1.0,0.0,1.0,25-60,0.0,0.0196078431372549,0.0,0.24,0.0607261661890624,0.0,0.0,38.7576
CUST100389,19,95.62,1821.73,One year,Electronic check,DSL,2,1,0,0,Female,0,1,0,1,13-24,1,0.105263158,Yes,6.0,70.05,Month-to-month,Mailed check,No,0.0,1.0,1.0,0.0,Male,0.0,0.0,0.0,4-6,0.0,0.0,0.0,0.07,0.1130848168814774,0.0,0.0,14.7105
CUST100390,55,82.45,4551.67,Two year,Electronic check,Fiber optic,3,3,1,0,Male,1,1,1,0,25-60,0,0.054545455,No,10.0,19.23,Month-to-month,Electronic check,DSL,2.0,1.0,0.0,0.0,Male,1.0,0.0,0.0,7-12,0.0,0.2,0.0,0.19,0.0651446939067015,0.0,0.0,10.9611
CUST100391,6,83.9,453.77,Month-to-month,Bank transfer,Fiber optic,0,1,1,0,Male,0,0,1,0,04-Jun,0,0.0,No,11.0,41.77,Month-to-month,Bank transfer,No,3.0,1.0,0.0,0.0,Female,0.0,0.0,0.0,7-12,0.0,0.2727272727272727,0.0,0.07,0.1561269757450614,0.0,0.0,8.771700000000003
CUST100392,5,71.31,357.57,Month-to-month,Electronic check,Fiber optic,2,2,1,0,Female,0,0,0,0,04-Jun,0,0.4,No,2.0,33.79,Two year,Credit card,Fiber optic,0.0,1.0,1.0,0.0,Female,1.0,1.0,0.0,0-3,0.0,0.0,0.0,0.11,0.0501535527002736,0.0,0.0,11.1507
CUST100393,17,86.74,1401.3,Month-to-month,Electronic check,No,1,2,0,1,Male,0,0,1,0,13-24,0,0.058823529,No,0.0,72.43,Month-to-month,Electronic check,No,0.0,2.0,1.0,0.0,Male,0.0,1.0,0.0,0-3,0.0,0.0,0.0,0.04,0.1599790957225747,0.0,0.0,8.691600000000001
CUST100394,5,5.0,-63.45,Month-to-month,Bank transfer,No,2,1,0,0,Male,1,0,0,0,04-Jun,0,0.4,No,7.0,67.2,Month-to-month,Bank transfer,Fiber optic,0.0,3.0,1.0,0.0,Male,0.0,0.0,1.0,7-12,0.0,0.0,1.0,0.22,0.152831496778293,0.0,0.0,44.352
CUST100395,32,61.1,1973.54,Month-to-month,Electronic check,DSL,1,2,0,0,Female,0,0,1,0,25-60,0,0.03125,No,56.0,31.35,Month-to-month,Credit card,No,0.0,1.0,1.0,0.0,Female,0.0,0.0,0.0,25-60,0.0,0.0,0.0,0.08,0.0206068801481017,0.0,0.0,7.524
CUST100396,23,77.24,1757.33,Two year,Mailed check,DSL,1,1,1,0,Male,0,0,0,0,13-24,0,0.043478261,No,18.0,132.65,Month-to-month,Electronic check,No,1.0,2.0,1.0,0.0,Female,0.0,1.0,0.0,13-24,1.0,0.0555555555555555,1.0,0.3,0.518418088994544,0.0,1.0,119.385
CUST100397,6,35.47,222.93,One year,Bank transfer,Fiber optic,3,1,1,0,Male,1,1,0,0,04-Jun,0,0.5,No,38.0,54.12,Month-to-month,Electronic check,Fiber optic,2.0,2.0,0.0,0.0,Female,0.0,0.0,1.0,25-60,0.0,0.0526315789473684,0.0,0.22,0.1879973031243635,0.0,0.0,35.7192
CUST100398,16,81.59,1304.55,One year,Credit card,Fiber optic,0,1,0,1,Male,1,0,0,1,13-24,0,0.0,Yes,28.0,83.29,Month-to-month,Bank transfer,DSL,0.0,2.0,1.0,0.0,Female,0.0,0.0,1.0,25-60,0.0,0.0,0.0,0.23,0.2102721503437539,0.0,0.0,57.4701
CUST100399,16,63.87,973.1,One year,Electronic check,DSL,0,3,1,0,Male,1,0,1,0,13-24,0,0.0,No,0.0,61.67,Month-to-month,Mailed check,DSL,1.0,2.0,1.0,1.0,Female,1.0,0.0,0.0,0-3,0.0,1.0,0.0,0.34,0.1795591442602422,0.0,0.0,62.903400000000005
CUST100400,1,122.66,120.4,Two year,Credit card,Fiber optic,2,1,0,0,Male,0,1,0,0,0-3,1,2.0,No,5.0,75.85,Month-to-month,Credit card,DSL,0.0,3.0,0.0,0.0,Male,1.0,0.0,1.0,4-6,0.0,0.0,0.0,0.4,0.3623647549062405,0.0,0.0,91.02
CUST100401,27,117.19,3102.47,Month-to-month,Electronic check,Fiber optic,0,2,1,0,Male,1,0,1,0,25-60,1,0.0,No,5.0,73.17,One year,Mailed check,Fiber optic,2.0,2.0,1.0,0.0,Male,0.0,0.0,0.0,4-6,0.0,0.4,0.0,0.09,0.0858212651090656,0.0,0.0,19.7559
CUST100402,8,56.03,517.79,Two year,Mailed check,Fiber optic,0,2,0,0,Female,0,0,0,0,07-Dec,0,0.0,No,2.0,5.0,One year,Mailed check,Fiber optic,1.0,2.0,1.0,0.0,Female,1.0,0.0,0.0,0-3,0.0,0.5,0.0,0.02,0.0159825959096696,0.0,0.0,0.3
CUST100403,21,65.47,1307.07,Month-to-month,Bank transfer,No,0,1,1,0,Female,0,0,0,0,13-24,0,0.0,No,5.0,36.79,Month-to-month,Credit card,DSL,1.0,1.0,1.0,0.0,Female,1.0,0.0,1.0,4-6,0.0,0.2,0.0,0.06,0.1145138335407786,0.0,0.0,6.622199999999999
CUST100404,4,67.78,261.33,Two year,Credit card,Fiber optic,2,1,0,0,Male,1,0,1,1,04-Jun,0,0.5,Yes,3.0,71.65,Month-to-month,Credit card,No,0.0,1.0,1.0,0.0,Female,1.0,0.0,1.0,0-3,0.0,0.0,0.0,0.21,0.2580639321468831,0.0,0.0,45.1395
CUST100405,27,56.45,1472.04,One year,Bank transfer,DSL,1,2,1,0,Male,1,1,1,0,25-60,0,0.037037037,No,3.0,74.35,Two year,Credit card,DSL,0.0,1.0,0.0,1.0,Female,1.0,0.0,1.0,0-3,0.0,0.0,0.0,0.19,0.3338659236088446,0.0,0.0,42.37949999999999
CUST100406,5,75.85,407.77,Month-to-month,Credit card,DSL,0,3,0,0,Male,1,0,1,0,04-Jun,0,0.0,No,8.0,43.32,Two year,Bank transfer,No,0.0,3.0,0.0,0.0,Female,0.0,0.0,0.0,7-12,0.0,0.0,0.0,0.07,0.0704294270082303,0.0,0.0,9.0972
CUST100407,0,47.25,-16.57,One year,Electronic check,No,2,1,0,0,Female,1,0,1,0,0-3,0,2.0,No,3.0,28.09,Two year,Electronic check,No,0.0,2.0,0.0,0.0,Male,0.0,0.0,1.0,0-3,0.0,0.0,0.0,0.17,0.0689197687690622,0.0,0.0,14.3259
CUST100408,28,36.08,984.31,Month-to-month,Mailed check,No,0,1,0,1,Male,1,1,0,0,25-60,0,0.0,No,7.0,89.73,Month-to-month,Credit card,DSL,1.0,2.0,0.0,0.0,Female,1.0,0.0,0.0,7-12,1.0,0.1428571428571428,0.0,0.42,0.4727091672555503,0.0,0.0,113.0598
CUST100409,1,88.68,131.34,Month-to-month,Credit card,Fiber optic,0,1,1,0,Female,0,0,0,0,0-3,0,0.0,No,42.0,87.58,One year,Credit card,DSL,3.0,1.0,1.0,0.0,Female,1.0,0.0,1.0,25-60,0.0,0.0714285714285714,0.0,0.27,0.1414090840123849,0.0,0.0,70.93979999999999
CUST100410,4,88.89,357.03,One year,Credit card,Fiber optic,0,1,1,0,Female,1,0,0,0,04-Jun,0,0.0,No,6.0,97.24,One year,Electronic check,DSL,0.0,1.0,1.0,0.0,Male,1.0,1.0,0.0,4-6,1.0,0.0,1.0,0.12,0.1376760326871088,0.0,0.0,35.0064
CUST100411,35,45.87,1631.28,Month-to-month,Mailed check,No,0,1,0,0,Male,0,0,1,0,25-60,0,0.0,No,3.0,118.44,Month-to-month,Bank transfer,No,2.0,1.0,1.0,0.0,Male,0.0,0.0,0.0,0-3,1.0,0.6666666666666666,1.0,0.49,0.5119900313771776,0.0,1.0,174.1068
CUST100412,36,96.86,3437.89,Month-to-month,Mailed check,Fiber optic,0,1,1,0,Female,1,1,1,0,25-60,1,0.0,No,7.0,64.48,Two year,Bank transfer,DSL,3.0,1.0,1.0,0.0,Male,0.0,0.0,0.0,7-12,0.0,0.4285714285714285,0.0,0.15,0.0917683302892576,0.0,0.0,29.016
CUST100413,10,51.05,440.26,Two year,Mailed check,No,1,1,1,0,Male,0,0,0,0,07-Dec,0,0.1,No,20.0,136.38,Two year,Electronic check,Fiber optic,0.0,1.0,1.0,0.0,Female,0.0,0.0,1.0,13-24,1.0,0.0,1.0,0.36,0.4732604059135521,0.0,0.0,147.29039999999998
CUST100414,11,77.59,858.85,One year,Mailed check,Fiber optic,0,1,0,0,Female,0,0,0,1,07-Dec,0,0.0,Yes,18.0,25.48,Month-to-month,Electronic check,Fiber optic,3.0,2.0,1.0,0.0,Male,0.0,0.0,0.0,13-24,0.0,0.1666666666666666,0.0,0.09,0.0418223083142644,0.0,0.0,6.8796
CUST100415,7,94.61,646.33,Two year,Mailed check,Fiber optic,3,2,0,0,Male,1,0,0,0,07-Dec,1,0.428571429,No,3.0,66.61,Month-to-month,Electronic check,Fiber optic,3.0,2.0,1.0,0.0,Female,0.0,0.0,1.0,0-3,0.0,1.0,1.0,0.33,0.3156853114449326,0.0,0.0,65.9439
CUST100416,4,68.99,307.28,One year,Bank transfer,Fiber optic,1,3,1,0,Male,0,1,0,0,04-Jun,0,0.25,No,6.0,41.9,One year,Electronic check,No,2.0,2.0,1.0,0.0,Female,0.0,0.0,0.0,4-6,0.0,0.3333333333333333,1.0,0.03,0.0382856130831855,0.0,0.0,3.771
CUST100417,4,83.64,330.56,Month-to-month,Electronic check,DSL,1,1,1,0,Female,1,1,1,0,04-Jun,0,0.25,No,30.0,49.16,One year,Credit card,DSL,0.0,2.0,1.0,0.0,Female,1.0,0.0,0.0,25-60,0.0,0.0,0.0,0.02,0.0290204773079875,0.0,0.0,2.9496
CUST100418,13,54.51,718.88,Month-to-month,Electronic check,DSL,0,2,0,0,Male,1,0,0,0,13-24,0,0.0,No,2.0,92.28,Two year,Bank transfer,DSL,2.0,1.0,1.0,0.0,Male,1.0,0.0,1.0,0-3,1.0,1.0,0.0,0.6,0.3037912235823941,1.0,0.0,166.104
CUST100419,16,64.11,944.59,One year,Credit card,Fiber optic,3,1,0,0,Female,0,1,0,0,13-24,0,0.1875,No,11.0,70.68,One year,Electronic check,DSL,3.0,2.0,1.0,0.0,Female,0.0,1.0,1.0,7-12,0.0,0.2727272727272727,0.0,0.15,0.1379081027047675,0.0,0.0,31.806
CUST100420,18,63.82,1243.18,Two year,Mailed check,No,1,3,0,0,Male,1,1,0,0,13-24,0,0.055555556,No,6.0,30.02,Month-to-month,Bank transfer,Fiber optic,0.0,1.0,0.0,0.0,Male,0.0,0.0,1.0,4-6,0.0,0.0,0.0,0.19,0.1134431936266149,0.0,0.0,17.1114
CUST100421,18,47.6,848.59,Month-to-month,Bank transfer,Fiber optic,3,2,1,0,Female,1,0,1,0,13-24,0,0.166666667,No,32.0,90.89,Two year,Credit card,Fiber optic,0.0,1.0,1.0,0.0,Male,1.0,0.0,0.0,25-60,1.0,0.0,0.0,0.17,0.1029393826042171,0.0,0.0,46.3539
CUST100422,1,64.7,99.58,Two year,Bank transfer,Fiber optic,1,2,0,0,Male,1,0,1,1,0-3,0,1.0,Yes,0.0,54.29,Month-to-month,Electronic check,DSL,0.0,2.0,1.0,1.0,Male,0.0,0.0,0.0,0-3,0.0,0.0,0.0,0.1,0.110738559111631,0.0,0.0,16.287
CUST100423,8,23.54,146.52,Two year,Credit card,DSL,0,1,1,0,Male,1,0,1,0,07-Dec,0,0.0,No,12.0,115.97,Month-to-month,Bank transfer,Fiber optic,2.0,1.0,1.0,0.0,Male,1.0,0.0,0.0,7-12,1.0,0.1666666666666666,1.0,0.41,0.4136724319597591,0.0,0.0,142.6431
CUST100424,0,55.27,15.4,One year,Mailed check,DSL,1,1,0,0,Male,0,0,1,0,0-3,0,1.0,No,1.0,109.11,Two year,Bank transfer,DSL,3.0,3.0,0.0,0.0,Female,0.0,0.0,1.0,0-3,1.0,3.0,1.0,0.53,0.6852156266546093,1.0,1.0,173.4849
CUST100425,9,61.45,487.91,Two year,Electronic check,Fiber optic,0,1,0,0,Female,0,1,0,0,07-Dec,0,0.0,No,28.0,39.88,One year,Mailed check,Fiber optic,1.0,1.0,1.0,0.0,Male,1.0,0.0,1.0,25-60,0.0,0.0357142857142857,0.0,0.01,0.0258639925556822,0.0,0.0,1.1964
CUST100426,6,62.31,396.46,Month-to-month,Mailed check,Fiber optic,0,1,0,0,Female,0,0,0,1,04-Jun,0,0.0,Yes,13.0,85.3,Month-to-month,Bank transfer,Fiber optic,1.0,1.0,1.0,0.0,Male,0.0,0.0,1.0,13-24,0.0,0.0769230769230769,0.0,0.32,0.2463182601734478,0.0,0.0,81.888
CUST100427,26,62.76,1613.96,Two year,Bank transfer,Fiber optic,1,1,1,0,Male,0,0,1,0,25-60,0,0.038461538,No,0.0,102.15,Month-to-month,Mailed check,Fiber optic,3.0,1.0,1.0,1.0,Female,1.0,1.0,1.0,0-3,1.0,3.0,0.0,0.6,0.613423103765188,1.0,1.0,183.87
CUST100428,5,68.15,342.21,One year,Mailed check,DSL,1,1,0,0,Male,1,0,0,0,04-Jun,0,0.2,No,1.0,41.44,Month-to-month,Bank transfer,DSL,3.0,1.0,0.0,1.0,Male,1.0,1.0,1.0,0-3,0.0,3.0,0.0,0.37,0.2626116527185431,0.0,0.0,45.9984
CUST100429,1,84.38,119.28,Month-to-month,Electronic check,No,0,2,1,0,Male,0,1,1,0,0-3,0,0.0,No,0.0,35.99,Month-to-month,Bank transfer,Fiber optic,1.0,3.0,0.0,0.0,Male,0.0,1.0,0.0,0-3,0.0,1.0,0.0,0.34,0.1443072531159773,0.0,0.0,36.7098
CUST100430,1,96.24,34.61,Two year,Electronic check,Fiber optic,4,1,0,1,Female,1,0,1,1,0-3,1,4.0,Yes,6.0,59.26,One year,Mailed check,DSL,2.0,2.0,1.0,0.0,Male,0.0,0.0,0.0,4-6,0.0,0.3333333333333333,0.0,0.11,0.0574067527119088,0.0,0.0,19.5558
CUST100431,17,50.51,824.45,Month-to-month,Credit card,No,0,1,1,0,Male,1,0,1,0,13-24,0,0.0,No,5.0,101.84,Two year,Credit card,DSL,1.0,2.0,0.0,0.0,Female,0.0,0.0,0.0,4-6,1.0,0.2,1.0,0.45,0.4566049381349555,0.0,0.0,137.484
CUST100432,11,33.9,395.77,Month-to-month,Bank transfer,Fiber optic,0,1,0,0,Male,0,1,0,1,07-Dec,0,0.0,Yes,21.0,107.63,One year,Mailed check,DSL,0.0,1.0,1.0,1.0,Male,0.0,1.0,0.0,13-24,1.0,0.0,0.0,0.18,0.1418322058392141,0.0,0.0,58.1202
CUST100433,1,38.74,143.65,One year,Mailed check,DSL,4,1,1,0,Male,0,1,1,0,0-3,0,4.0,No,4.0,51.75,Two year,Credit card,No,0.0,3.0,0.0,0.0,Female,1.0,0.0,1.0,4-6,0.0,0.0,0.0,0.21,0.1504983348200227,0.0,0.0,32.6025
CUST100434,1,55.38,48.48,Month-to-month,Mailed check,Fiber optic,0,2,1,0,Female,1,1,0,0,0-3,0,0.0,No,8.0,28.34,Two year,Credit card,Fiber optic,0.0,2.0,1.0,0.0,Male,0.0,0.0,1.0,7-12,0.0,0.0,0.0,0.04,0.0339729763448511,0.0,0.0,3.4008
CUST100435,14,59.44,861.72,Month-to-month,Credit card,Fiber optic,0,1,0,0,Male,1,0,1,0,13-24,0,0.0,No,6.0,81.03,Month-to-month,Mailed check,Fiber optic,0.0,2.0,1.0,0.0,Male,0.0,0.0,1.0,4-6,0.0,0.0,1.0,0.15,0.2258906287520742,0.0,0.0,36.4635
CUST100436,0,46.9,-5.35,Two year,Credit card,Fiber optic,0,1,0,0,Male,1,0,0,0,0-3,0,0.0,No,1.0,93.25,Month-to-month,Electronic check,DSL,1.0,1.0,1.0,0.0,Female,1.0,0.0,1.0,0-3,1.0,1.0,0.0,0.73,0.4657607791317809,1.0,0.0,204.21750000000003
CUST100437,20,31.12,719.51,Month-to-month,Credit card,Fiber optic,0,1,1,0,Female,0,1,1,0,13-24,0,0.0,No,1.0,83.93,One year,Electronic check,Fiber optic,0.0,2.0,1.0,0.0,Female,0.0,0.0,1.0,0-3,0.0,0.0,1.0,0.13,0.1883353234654343,0.0,0.0,32.73270000000001
CUST100438,14,56.32,701.12,Month-to-month,Bank transfer,DSL,1,2,0,0,Male,0,0,1,0,13-24,0,0.071428571,No,15.0,28.8,Month-to-month,Bank transfer,Fiber optic,0.0,2.0,0.0,0.0,Male,0.0,0.0,1.0,13-24,0.0,0.0,0.0,0.14,0.0899192788798948,0.0,0.0,12.096000000000004
CUST100439,1,75.44,80.17,Month-to-month,Mailed check,Fiber optic,0,1,1,0,Female,1,0,1,0,0-3,0,0.0,No,9.0,52.07,One year,Credit card,Fiber optic,1.0,3.0,0.0,0.0,Male,0.0,0.0,1.0,7-12,0.0,0.1111111111111111,0.0,0.19,0.1106146433870677,0.0,0.0,29.6799
CUST100440,1,87.85,6.57,Month-to-month,Credit card,No,1,3,0,1,Female,0,0,1,0,0-3,0,1.0,No,14.0,74.48,Month-to-month,Bank transfer,Fiber optic,1.0,1.0,1.0,0.0,Male,1.0,0.0,0.0,13-24,0.0,0.0714285714285714,0.0,0.11,0.1334696766865416,0.0,0.0,24.5784
CUST100441,51,53.28,2591.95,One year,Bank transfer,DSL,1,1,1,0,Female,1,1,1,0,25-60,0,0.019607843,No,3.0,74.2,Month-to-month,Bank transfer,DSL,0.0,2.0,1.0,0.0,Male,0.0,0.0,1.0,0-3,0.0,0.0,0.0,0.09,0.2361607486664641,0.0,0.0,20.034
CUST100442,5,57.61,302.92,One year,Mailed check,DSL,2,2,1,0,Female,0,0,0,0,04-Jun,0,0.4,No,5.0,72.37,Month-to-month,Credit card,DSL,1.0,2.0,1.0,0.0,Female,1.0,0.0,0.0,4-6,0.0,0.2,0.0,0.14,0.2073442155872113,0.0,0.0,30.39540000000001
CUST100443,5,42.2,217.97,Two year,Electronic check,No,0,1,0,0,Female,1,0,1,0,04-Jun,0,0.0,No,12.0,52.6,Month-to-month,Bank transfer,Fiber optic,1.0,1.0,1.0,0.0,Male,0.0,0.0,0.0,7-12,0.0,0.0833333333333333,0.0,0.11,0.0774090542171266,0.0,0.0,17.358
